Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F5: 130C, Sample, n/a, ctrl_pool_1	Abundance: F5: 131, Sample, n/a, ctrl_pool_2	Modifications
Q9VP65	Multifunctional methyltransferase subunit TRM112-like protein	25.81	2	4	2	13026.6541	14811.5445	
Q9VPC1	Distal membrane arm assembly component 2	9.15	3	3	3	44061.0563	61986.0086	
Q9VPH7	Eukaryotic peptide chain release factor subunit 1	8.45	4	4	0	33409.409	44863.4323	
Q9VPL3	Large ribosomal subunit protein uL10m	9.68	3	4	3	56062.222200000004	54897.8628	
Q9VPQ2	DnaJ homolog shv	16.67	6	7	6	196116.4355	216538.80289999998	
Q9VQ29	Cytochrome b-c1 complex subunit Rieske, mitochondrial	43.04	10	36	10	3110652.17837	3272990.46298	
Q9VQ62	NPC intracellular cholesterol transporter 2 homolog a	47.3	5	13	5	941764.27336	1002447.5262	
Q9VQ79	Putative apoptosis-inducing factor 1, mitochondrial	14.61	9	11	0	154521.5664	164754.19685	
Q9VQ91	Tudor and KH domain-containing protein homolog	7.47	5	6	5	21193.6436	25171.5694	
Q9VQ93	Golgi phosphoprotein 3 homolog sauron	16.33	4	5	4	108559.36077	114659.41803	
Q9VQC4	Glycerate kinase	12.94	8	8	0	132155.678	171899.652	
Q9VQF7	Bacchus	40.79	6	16	6	173255.3533	233542.96469999998	
Q9VQF9	SNAPIN protein homolog	16.42	2	3	2	79819.00099999999	94608.667	
Q9VQG4	Congested-like trachea protein	29.74	9	17	8	369088.2386	459927.02916000003	
Q9VQQ0	Serine/threonine-protein phosphatase 2A activator	22.61	9	15	9	335964.6987	361649.4493	
Q9VQX4	Nicotinate phosphoribosyltransferase	4.14	2	2	0	40486.434	41227.30100000001	
Q9VR35	Eukaryotic translation initiation factor 4E-binding protein Mextli	11.03	7	10	0	159348.51499999998	192013.915	
Q9VR59	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase	1.89	2	2	0	4328.6934	4882.4062	
Q9VR81	N-acetylglucosamine-6-phosphate deacetylase	4.8	2	3	0	5695.87796	5912.87174	
Q9VR89	RNA-binding protein pno1	6.25	2	2	2	26876.841999999997	23903.336	
Q9VR94	General odorant-binding protein 19a	15.75	3	6	3	110819.94459999999	131602.6799	
Q9VRJ9	Ubiquitin thioesterase Otu1	12.39	4	8	0	30807.17524	40218.0412	
Q9VRL2	Probable Golgi SNAP receptor complex member 2	10.19	2	2	2	5641.7055	6278.731400000001	
Q9VRL3	Probable prefoldin subunit 4	10.87	2	3	2	360293.4	407942.69	
Q9VRP9	E3 ubiquitin-protein ligase Bre1	1.63	2	2	0	13022.5821	18041.441	
Q9VRQ9	Glutaminyl-peptide cyclotransferase	12.65	5	6	5	64722.041	121671.59683	
Q9VRV7	Splicing factor 3B subunit 6	9.92	1	2	1	5508.9028	7739.436540000001	
Q9VRZ7	Ubiquinol-cytochrome c reductase complex assembly factor 1	24.32	6	12	6	177439.5721	201720.66451	
Q9VS34	Large ribosomal subunit protein eL18	22.34	3	6	0	659723.887	404145.162	
Q9VS97	Peptidoglycan-recognition protein SD	9.14	2	3	2	27647.904000000002	30216.814	
Q9VSA3	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial	54.89	20	73	20	2310382.9389	2809073.7386000003	
Q9VSF3	Nedd8-conjugating enzyme UbcE2M	17.68	3	4	0	31636.118000000002	41050.544	
Q9VSH4	Cleavage and polyadenylation specificity factor subunit 6	1.69	1	2	0	15463.717	19569.763	
Q9VSJ8	Exocyst complex component 7	8.66	6	7	6	61016.61586	65815.5009	
Q9VSK9	Pseudouridylate synthase 7 homolog	5.45	3	3	3	28329.326	32939.48	
Q9VSL3	Pyrimidodiazepine synthase	61.32	13	64	12	3296587.0219	3540948.88725	
Q9VSR3	Translational regulator orb2	5.82	4	4	0	56333.108	52251.9724	
Q9VSS2	Signal recognition particle subunit SRP68	8.44	5	6	5	45994.9007	56963.6224	
Q9VSU7	Vesicle transport protein USE1	22.0	4	4	4	41282.9355	43751.331	
Q9VSY4	Alpha-tubulin N-acetyltransferase 1	39.26	19	55	8	1936075.5793	2345819.44395	
Q9VSY6	Phosphoserine phosphatase	20.0	5	8	5	190925.79609999998	240183.325	
Q9VSZ6	Queuine tRNA-ribosyltransferase accessory subunit 2	6.7	3	3	3	8936.2981	11050.097099999999	
Q9VT70	Nuclear distribution protein nudE homolog	7.57	2	2	0	9457.0946	13330.9353	
Q9VTC4	MIP18 family protein galla-2	5.13	2	3	2	34173.952	39963.062999999995	
Q9VTE0	Biogenesis of lysosome-related organelles complex 1 subunit 2	11.32	2	2	2	37178.3087	53311.151399999995	
Q9VTE5	Probable prefoldin subunit 2	56.64	8	13	0	430938.9083	536058.6209	
Q9VTE9	Nedd8-activating enzyme E1 regulatory subunit	7.82	4	4	0	41541.4995	55580.785	
Q9VTF9	Ubiquitin fusion degradation protein 1 homolog	14.87	6	7	6	107023.2294	111995.277	
Q9VTH0	Procollagen-lysine,2-oxoglutarate 5-dioxygenase	1.53	1	1	1	4472.8228	7160.022	
Q9VTJ4	Putative alpha-L-fucosidase	4.86	3	3	3	48501.727	86091.734	
Q9VTJ8	Mitochondrial import inner membrane translocase subunit TIM14	7.63	1	1	0	22616.533	29155.258	
Q9VTM6	UPAR/Ly6 domain-containing protein crim	20.25	3	4	3	79950.4785	61689.375700000004	
Q9VTP4	Large ribosomal subunit protein uL1	53.46	12	49	12	4140500.04235	4686940.7997	
Q9VTU3	Rho GTPase-activating protein 68F	12.61	5	6	0	108337.456	121597.20857	
Q9VTZ5	Transferrin 2	22.59	16	21	16	259948.37487	361980.30350000004	
Q9VTZ6	Phosphomannomutase	22.44	5	8	5	96487.07303	115970.82417	
Q9VU08	Intermembrane lipid transfer protein Vps13D	0.2	1	4	1	50141.218	91864.203	
Q9VU58	Neuropeptide-like 2	66.28	6	107	0	7632682.62913	11295451.8618	
Q9VU68	Actin-interacting protein 1	32.89	20	31	20	657708.3703	770498.3959	
Q9VU70	Tetratricopeptide repeat protein 36 homolog	9.73	2	3	2	25074.956599999998	24547.7546	
Q9VU84	Drebrin-like protein	26.18	11	14	11	229000.52775	267065.69266	
Q9VU95	Alanine--glyoxylate aminotransferase 2-like	10.32	4	6	4	18607.17997	24371.828700000002	
Q9VUJ0	Large ribosomal subunit protein mL39	3.6	1	1	1	2729.2922	2948.9058	
Q9VUK8	Glycine--tRNA ligase	28.63	20	41	20	1090256.9409999999	1319332.38814	
Q9VUR3	Probable aminoacyl tRNA synthase complex-interacting multifunctional protein 2	12.87	5	6	0	43022.771499999995	56130.51207	
Q9VUY9	Phosphoglucomutase 1	31.43	15	31	15	700236.4433	911698.473	
Q9VUZ1	Probable trafficking protein particle complex subunit 2	10.79	2	2	2	30190.451	36780.48	
Q9VV36	Retinin	29.84	5	91	5	6770234.67824	8046518.03586	
Q9VV41	Probable tRNA N6-adenosine threonylcarbamoyltransferase	8.07	2	2	2	969.39273	3329.94286	
Q9VV43	Tubulin polymerization-promoting protein homolog	67.19	12	38	0	2538244.47107	2965661.1905	
Q9VV72	Multiple inositol polyphosphate phosphatase 1	28.27	13	29	13	317130.44916	344837.4425	
Q9VV74	Survival motor neuron protein	3.1	1	1	1	11546.654	12549.146	
Q9VVA0	Cold shock domain-containing protein CG9705	17.48	2	7	0	220823.5643	253528.15	
Q9VVA6	Nuclear migration protein nudC	32.53	12	23	12	540228.7941	598761.0157	
Q9VVB4	Coiled-coil domain-containing protein 22 homolog	13.15	7	8	7	116077.7961	137106.9374	
Q9VVE2	Protein rogdi	30.97	7	12	7	245518.18863	335830.6674	
Q9VVE5	RNA-binding protein Musashi homolog Rbp6	32.52	8	18	0	189618.7654	306834.6108	
Q9VVG6	Ubiquinone biosynthesis protein COQ4 homolog, mitochondrial	7.09	2	3	0	35256.639599999995	64671.2877	
Q9VVH3	MICOS complex subunit MIC13 homolog QIL1	67.21	7	33	7	1214164.70797	1397040.143	
Q9VVI2	Enhancer of mRNA-decapping protein 3	4.41	2	3	2	4306.2741000000005	4077.8728	
Q9VVI3	E3 ubiquitin-protein ligase Nedd-4	3.97	4	5	0	33544.772600000004	30709.888899999998	
Q9VVI9	Charged multivesicular body protein 5	66.81	12	24	0	413929.3606	419554.7493	
Q9VVN2	Small ribosomal subunit protein mS26	11.11	3	3	3	54192.096	56580.827000000005	
Q9VVU5	COP9 signalosome complex subunit 1b	4.0	2	3	2	20075.327800000003	24948.268500000002	
Q9VVW3	Sideroflexin-2	19.57	6	6	6	105198.1826	131618.127	
Q9VVW8	ATP-dependent (S)-NAD(P)H-hydrate dehydratase	5.67	2	3	2	59884.945	69020.773	
Q9VVY3	Glycogen-binding subunit 76A	9.84	5	6	0	19999.92785	30182.82791	
Q9VW12	UPF0389 protein CG9231	38.4	4	24	0	867690.9031	975820.8242500001	
Q9VW14	rRNA methyltransferase 3, mitochondrial	6.39	3	3	3	11980.4719	16007.3791	
Q9VW26	Ornithine aminotransferase, mitochondrial	19.03	8	13	8	133484.9504	170954.47590000002	
Q9VW56	Probable prefoldin subunit 6	56.0	7	13	0	502339.9631	575651.4768000001	
Q9VWA1	Clathrin light chain	40.64	11	40	0	1896854.659	2043275.8776	
Q9VWA8	Protein FRG1 homolog	9.54	2	2	2	10296.3775	12480.9136	
Q9VWB1	DCN1-like protein 4	8.06	2	2	1	26935.096999999998	31074.58237	
Q9VWE0	Cytokine receptor	1.56	2	2	2	16205.681700000001	13250.847000000002	
Q9VWG3	Small ribosomal subunit protein eS10B	45.62	7	15	0	778669.778	902546.363	
Q9VWH4	Probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	72.15	29	182	28	16526320.82234	19614804.67378	
Q9VWI0	NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial	58.47	8	33	8	2848255.55892	3443720.64735	
Q9VWN5	Ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog	17.86	9	13	0	60868.03436	58035.785299999996	
Q9VWP4	Sulfite oxidase, mitochondrial	6.63	4	4	4	63046.8824	71994.9672	
Q9VWU1	Serine protease persephone	7.61	3	3	3	25212.441	33428.0714	
Q9VWV8	Nitric oxide synthase-interacting protein homolog	6.84	3	3	3	687.19183	335.3328	
Q9VWX8	Frequenin-2	52.94	11	47	5	1023520.7225	1330265.2327	
Q9VX10	Sulfiredoxin	4.32	1	1	0	33809.74	34789.65	
Q9VX98	Density-regulated protein homolog	41.8	7	12	7	302668.4412	358317.5004	
Q9VXB0	NECAP-like protein CG9132	46.34	9	24	2	1101937.1144	1265205.43473	
Q9VXB5	Large ribosomal subunit protein uL22m	18.03	4	4	4	33303.1708	28620.9484	
Q9VXE0	Probable small nuclear ribonucleoprotein G	47.37	4	10	4	388462.58499999996	456354.2353	
Q9VXE5	Serine/threonine-protein kinase PAK mbt	15.49	5	5	5	14954.910039999999	15042.724080000002	
Q9VXE6	Nuclear pore complex protein Nup153	0.48	1	1	0	10514.937	9843.451	
Q9VXF1	Serine/threonine-protein phosphatase 2B catalytic subunit 3	45.72	20	57	0	1045184.63433	1125630.99796	
Q9VXG4	Annexin B11	23.68	13	31	13	1360703.9873	1278589.80345	
Q9VXJ0	Peroxisomal multifunctional enzyme type 2	25.75	14	17	0	235326.4043	307976.8699	
Q9VXK0	Protein NipSnap	15.38	4	8	0	308702.1679	354121.4306	
Q9VXK6	Eukaryotic translation initiation factor 5	25.22	12	16	12	588590.5443000001	706720.7443	
Q9VXN2	Protein stunted	49.18	3	9	3	290659.04082	365195.2342	
Q9VXN4	Probable arginine--tRNA ligase, cytoplasmic	3.46	2	2	2	14329.1441	13862.5202	
Q9VXP4	Platelet-activating factor acetylhydrolase IB subunit beta homolog	22.22	5	11	5	355967.744	380396.8856	
Q9VXT7	Probable isoaspartyl peptidase/L-asparaginase CG7860	9.64	3	4	0	49814.5613	61077.077999999994	
Q9VXY0	Probable cytochrome P450 4s3	2.02	1	1	1	633.3598	1690.3733	
Q9VXY7	Lipid storage droplets surface-binding protein 2	50.28	13	41	1	2596088.0888	3092184.3301	
Q9VY28	Small ribosomal subunit protein mS25	24.55	4	4	4	34653.430159999996	51320.185699999995	
Q9VY78	Chloride intracellular channel Clic	31.54	7	10	7	423855.86439999996	510293.68246	
Q9VY93	Probable methylthioribulose-1-phosphate dehydratase	11.45	3	4	0	32576.8083	33488.2615	
Q9VYB7	Protein-tyrosine sulfotransferase	1.6	1	1	0	7387.39	8135.2505	
Q9VYD7	Mitochondrial import inner membrane translocase subunit Tim9	48.42	5	8	0	144311.36	148040.797	
Q9VYF8	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	2.33	1	1	0	17245.496	22263.004	
Q9VYG1	26S proteasome non-ATPase regulatory subunit 5	5.14	3	3	0	21824.1883	27717.4218	
Q9VYH3	Probable alpha-aspartyl dipeptidase	22.08	5	7	0	73896.8131	82977.6982	
Q9VYI3	Large ribosomal subunit protein mL49	11.73	2	2	0	4681.248	3275.567	
Q9VYQ8	Ubiquitin carboxyl-terminal hydrolase 7	0.71	1	1	0	2418.8003	3181.6978	
Q9VYR0	LSM12 homolog A	5.99	1	1	1	3782.5415	7572.4478	
Q9VYS5	NADH dehydrogenase (ubiquinone) complex I, assembly factor 6 homolog	5.09	2	3	2	9917.475	7588.413	
Q9VYV3	Thioredoxin domain-containing protein 5 homolog	50.48	23	50	23	1304336.8525	1624956.3383	
Q9VYV9	COMM domain-containing protein 10 homolog Vlet	21.43	4	4	0	16255.075809999998	19114.3307	
Q9VYY2	Signal peptidase complex subunit 2	38.19	7	11	0	419380.59739999997	406591.0398	
Q9VYY3	Ubiquitin-like modifier-activating enzyme 5	21.78	9	12	9	229852.1702	247963.61956	
Q9VZ23	GTP-binding nuclear protein Ran	57.87	11	26	0	671528.8295	879830.2112	
Q9VZ35	Protein Vago	13.12	2	2	2	5693.035	4470.3567	
Q9VZ40	Uncharacterized protein CG1552	3.8	1	3	0	250945.29	304615.36	
Q9VZ49	Endoribonuclease Arlr	12.5	7	15	7	393846.8674	438491.7843	
Q9VZ64	Probable 6-phosphogluconolactonase	45.68	10	23	10	788364.7466	936305.3686	
Q9VZA4	Band 7 protein CG42540	10.69	5	8	0	59057.9471	64651.11	
Q9VZD5	Small ribosomal subunit protein bS6m	19.05	3	4	0	86056.0895	83405.1886	
Q9VZD8	THUMP domain-containing protein 1 homolog	12.35	4	4	4	27246.2561	26735.675499999998	
Q9VZE7	Choline transporter-like 1	1.74	1	1	0	2169.3926	820.20984	
Q9VZI3	Unc-112-related protein	4.66	4	4	3	18836.653000000002	16425.2938	
Q9VZJ9	Mitochondrial E3 ubiquitin protein ligase 1	3.25	1	1	1	5106.9053	5423.7505	
Q9VZL5	Vacuolar fusion protein CCZ1 homolog	1.65	1	1	1	7978.5107	7921.1646	
Q9VZL6	Ragulator complex protein LAMTOR4 homolog	21.67	2	4	0	19929.586199999998	28427.758599999997	
Q9VZS3	Eukaryotic translation initiation factor eIF1	50.0	6	9	6	674984.4310000001	981672.994	
Q9VZS5	Large ribosomal subunit protein eL28	50.0	10	21	0	1833880.731	2054787.957	
Q9VZU4	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	62.26	15	65	15	2461386.76622	2757101.7371300003	
Q9VZX9	Adenosylhomocysteinase-like 1	17.08	7	13	6	255726.8211	298805.7534	
Q9W021	Large ribosomal subunit protein uL23m	16.67	3	3	0	15233.2884	14916.459	
Q9W032	Protein ecdysoneless	1.9	1	1	1	7877.452	7368.7754	
Q9W058	Succinyl-CoA:3-ketoacid-coenzyme A transferase, mitochondrial	49.03	19	52	0	1489979.83844	1644439.65524	
Q9W074	Protein HBS1	3.28	2	2	2	15868.5862	19636.579999999998	
Q9W0A0	Protein draper	4.95	4	5	0	25642.107799999998	25903.30296	
Q9W0C1	Neuronal synaptobrevin	43.72	5	57	5	5292423.62662	6154633.06275	
Q9W0C7	Protein OPI10 homolog	6.6	1	1	1	2561.9934	2548.879	
Q9W0G1	Tyrosine-protein phosphatase non-receptor type 61F	3.28	2	3	0	47572.77159999999	50589.644799999995	
Q9W0H3	Lipid droplet-associated hydrolase	23.13	7	10	7	222040.2501	283402.9483	
Q9W0P5	UDP-glucose 4-epimerase	25.71	11	12	0	499755.375	667563.135	
Q9W0S7	Staphylococcal nuclease domain-containing protein 1	12.53	11	13	11	240625.484	273322.2779	
Q9W0Y1	Troponin C-akin-1 protein	24.55	5	20	2	184131.10085	220021.1289	
Q9W0Y2	Putative gamma-glutamylcyclotransferase CG2811	10.19	2	2	0	16102.2229	20526.7703	
Q9W0Y6	Transient receptor potential cation channel protein painless	1.1	1	1	1	1679.8551	2381.5017	
Q9W141	Putative ATP synthase subunit f, mitochondrial	49.53	6	42	6	2221281.1908	2522277.9266	
Q9W197	7-methylguanosine phosphate-specific 5'-nucleotidase	17.55	6	9	6	223828.6065	233928.046	
Q9W1A4	Protein tamozhennic	2.51	2	2	0	8666.6773	12918.904299999998	
Q9W1C9	Ejaculatory bulb-specific protein 3	42.86	8	79	0	12746639.82914	14192637.529	
Q9W1G0	Probable transaldolase	44.71	16	52	16	3914992.9491	4210466.3438	
Q9W1H9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	7.14	2	2	2	63764.608	52666.149	
Q9W1K0	Transmembrane protein 14 homolog	13.39	2	4	0	43173.922	41115.236000000004	
Q9W1K5	Sestrin homolog	1.41	1	1	0	11690.262	13751.236	
Q9W1V3	rRNA 2'-O-methyltransferase fibrillarin	6.69	2	3	2	7648.3305	14047.5644	
Q9W1X4	Nuclear pore complex protein Nup214	2.92	5	5	5	52633.13653	64474.7497	
Q9W1X8	Probable GDP-L-fucose synthase	22.74	6	6	6	74854.0066	100028.1456	
Q9W1X9	OCIA domain-containing protein 1	21.79	5	8	0	144940.518	155430.52000000002	
Q9W1Y1	ER membrane protein complex subunit 8/9 homolog	33.5	6	9	6	175701.3155	204554.28	
Q9W237	Small ribosomal subunit protein uS9	69.59	14	59	0	2832835.81171	3306830.7373	
Q9W265	Probable hydroxyacid-oxoacid transhydrogenase, mitochondrial	9.91	5	6	5	70506.02858	77336.7088	
Q9W266	Protein windpipe	8.12	5	11	5	554748.6925	716499.713	
Q9W2D6	Mitochondrial import inner membrane translocase subunit Tim10	57.61	5	13	5	668388.317	669134.937	
Q9W2D9	Eukaryotic translation initiation factor 3 subunit K	32.43	6	10	6	255842.82410000003	268601.3312	
Q9W2E7	Protein Rae1	29.48	9	14	9	238750.0867	286070.9519	
Q9W2M2	Trehalase	33.56	19	38	0	662929.6619	813174.797	
Q9W2N0	F-actin-capping protein subunit alpha	9.44	3	5	3	95279.851	110259.393	
Q9W2R3	Phosphatidylinositol 4-phosphate 5-kinase type-1 sktl	0.88	1	1	1	6719.228	10046.661	
Q9W2U4	Serine/threonine-protein phosphatase 4 regulatory subunit 2	8.54	5	5	0	91371.4501	104586.40060000001	
Q9W2Y3	NAD(P)H-hydrate epimerase	24.78	5	5	5	167132.8231	213885.7921	
Q9W303	Chitinase-like protein Idgf4	54.52	23	99	0	4533495.39001	5194289.3064	
Q9W334	Small ribosomal subunit protein eS28	63.08	4	19	0	643439.58458	743014.5062299999	
Q9W358	Chaperone Ric-8	12.22	7	7	0	80693.1502	103840.499	
Q9W369	Beta-alanyl-dopamine/carcinine hydrolase	52.97	19	85	19	8980351.1821	10895459.9551	
Q9W379	Zinc finger protein ZPR1	15.97	6	7	6	79491.6125	87310.26150000001	
Q9W380	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3	18.18	2	6	2	551962.578	583194.468	
Q9W385	Frataxin homolog, mitochondrial	10.53	2	4	2	142596.411	161070.7247	
Q9W3C7	Palmitoyl-protein thioesterase 1	11.46	4	4	0	59801.2805	66942.128	
Q9W3E2	Protein PIP82	19.58	20	31	20	456457.74960000004	525744.7762	
Q9W3J5	Phenylalanine--tRNA ligase alpha subunit	7.43	4	5	4	48498.176699999996	54611.8555	
Q9W3K5	Glutamate--cysteine ligase	4.74	4	4	0	50078.5431	61228.5616	
Q9W3N6	General vesicular transport factor p115	9.93	6	6	6	53378.67396	58887.99836	
Q9W3T7	UPAR/Ly6 domain-containing protein bou	12.08	2	3	2	202763.187	230656.11	
Q9W3W8	Large ribosomal subunit protein uL22	20.97	4	7	0	107013.6566	81410.60104000001	
Q9W3Y0	Zinc finger protein 593 homolog	8.64	1	1	1	2039.4795	1807.7161	
Q9W3Y4	GAS2-like protein pickled eggs	2.66	2	2	2	6574.3623	7875.735	
Q9W3Z3	Alanine--glyoxylate aminotransferase	1.78	1	1	1	17845.332	18973.463	
Q9W401	Probable citrate synthase, mitochondrial	55.17	23	206	23	8954913.10612	10070326.20578	
Q9W415	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wuho	20.52	7	10	7	235198.15746000002	305167.50179999997	
Q9W436	Neprilysin-1	2.59	2	2	2	7086.41	9533.627	
Q9W445	Malignant T-cell-amplified sequence 1 homolog	15.38	3	6	3	173473.11	205403.019	
Q9W4D2	RNA-binding protein 4F	1.59	1	1	0	25235.736	30773.434	
Q9W4K2	Uncharacterized protein CG3556	7.9	5	11	0	112687.08956	113505.82673	
Q9W4P5	V-type proton ATPase subunit d 1	21.43	7	14	7	421552.1178	472488.0133	
Q9W4T4	3',5'-cyclic-AMP phosphodiesterase, isoform I	10.67	11	14	0	121289.15525	133835.19939999998	
Q9W4V8	Mitochondrial import inner membrane translocase subunit TIM50-C	25.0	9	14	0	212725.0165	251925.16700000002	
Q9W4X7	Eukaryotic translation initiation factor 3 subunit G-1	28.62	9	19	8	557792.9219	509034.60480000003	
Q9W552	Vacuolar protein sorting-associated protein 26	19.04	5	8	5	72565.8454	78629.1004	
Q9W596	Microtubule-associated protein futsch	23.75	79	122	0	2194790.85942	2640239.43858	
Q9W5E1	RING-box protein 1A	7.41	1	1	0	29745.752	28727.176	
Q9W5N0	Cytochrome c oxidase assembly factor 7 homolog	36.47	10	17	0	395088.789	509540.94073	
Q9W5N2	Large ribosomal subunit protein eL38	28.57	2	10	0	888539.4745	1037684.387	
Q9W5P1	Mediator of RNA polymerase II transcription subunit 21	27.46	3	4	3	36984.578	48061.135599999994	
Q9W5R8	Large ribosomal subunit protein uL18	20.74	8	10	0	582730.683	624364.097	
Q9W5Y0	Neprilysin-3	5.22	4	4	4	25492.1399	23946.4943	
Q9XTL9	Glycogen phosphorylase	33.29	31	64	0	3383172.7682	3936812.3034	
Q9XTM1	Exocyst complex component 5	1.13	1	1	1	2376.5847	3771.0122	
Q9XTN2	Insulin receptor substrate 1	2.17	2	2	0	5484.514	6798.447	
Q9XY35	Cytochrome b-c1 complex subunit 9	41.82	2	11	2	391093.708	479977.36819999997	
Q9XYM0	Adapter molecule Crk	31.37	9	30	0	833657.6152	974397.4776999999	
Q9XYZ5	DNA damage-binding protein 1	6.84	7	7	7	45108.1017	59770.656970000004	
Q9XZ58	COP9 signalosome complex subunit 5	22.32	6	10	1	176182.92893	180229.65515	
Q9XZ63	Mesencephalic astrocyte-derived neurotrophic factor homolog	27.17	8	17	8	677948.154	644411.102	
Q9XZH6	V-type proton ATPase subunit G	27.35	3	14	0	1631278.688	1798574.8040999998	
Q9XZJ4	Proteasome subunit alpha type-6	45.49	11	36	0	770982.72013	897003.5714	
Q9XZL8	Protein sarah	32.53	7	14	0	277368.7409	349381.1318	
Q9Y091	Pre-mRNA-splicing regulator female-lethal(2)D	4.29	2	2	0	9166.60753	13404.8256	
Q9Y0I1	NuA4 complex subunit EAF3 homolog	18.4	5	6	0	69537.2025	82139.1856	
Q9Y0V3	Mitochondrial import inner membrane translocase subunit Tim10B	50.43	5	5	5	55895.061799999996	67470.758	
Q9Y0Y2	Adenylosuccinate synthetase	22.82	9	16	9	316375.0746	388385.80876000004	
Q9Y105	Probable glutamine--tRNA ligase	1.93	2	3	2	22694.9067	71754.7942	
Q9Y1A3	Mitochondrial import inner membrane translocase subunit Tim8	80.68	7	23	0	770920.0004	1246563.0113	
X2JAU8	Protein nervous wreck	28.19	30	88	30	3873953.6096	4662608.73817	
A0A021WW32	Verthandi, isoform B	3.48	2	2	0	8256.101	9879.583	
A0A023GPM5	Diacylglycerol kinase	7.57	6	8	0	141332.68339999998	151819.066	
A0A0B4JCQ7	Suppressor of variegation 2-10, isoform K	7.45	3	3	0	29176.740999999998	25000.297	
A0A0B4JCR9	Uncharacterized protein, isoform D	3.12	1	1	0	0.0	333.232	
A0A0B4JCT7	Jabba, isoform F	17.5	8	13	0	470466.17793	551242.7037	
A0A0B4JCW4	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	62.97	24	141	0	1018143.4503	768806.4964	
A0A0B4JCX2	RIM-binding protein, isoform G	4.02	6	6	0	57460.8279	69558.3131	
A0A0B4JCY5	Myosin heavy chain-like, isoform H	3.0	2	2	0	2757.6797	3384.868	
A0A0B4JCY6	Cheerio, isoform I	35.09	66	105	0	2115037.77404	2312864.14899	
A0A0B4JCZ0	Oxysterol-binding protein	2.93	3	3	0	61573.496	15691.074999999999	
A0A0B4JD57	Zipper, isoform F	5.41	10	12	0	5066.1963	6905.5044	
A0A0B4JD97	Transforming acidic coiled-coil protein, isoform K	11.5	15	15	0	245318.9208	259857.8928	
A0A0B4K615	Smallish, isoform O	8.11	10	13	0	106358.5004	112977.8774	
A0A0B4K618	Fragile X messenger ribonucleoprotein 1, isoform G	4.94	4	4	0	27610.1966	32514.5674	
A0A0B4K620	Oxidation resistance protein 1	13.32	16	21	0	342083.89613	394511.7233	
A0A0B4K661	Tropomyosin 1, isoform Q	78.4	35	201	0	7924501.50063	8218781.23512	
A0A0B4K663	Non-specific lethal 1, isoform N	1.98	2	3	0	16938.23435	14424.7793	
A0A0B4K6C8	Uncharacterized protein, isoform G	1.71	2	3	0	28601.3715	25035.9885	
A0A0B4K6I1	Scribble, isoform N	10.69	22	27	0	361885.77825000003	413857.3519	
A0A0B4K6K8	Musashi, isoform D	5.62	3	4	0	144747.575	183227.16100000002	
