Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 130C, Sample, n/a, ctrl_pool_1	Abundance: F8: 131, Sample, n/a, ctrl_pool_2	Modifications
Q9W265	Probable hydroxyacid-oxoacid transhydrogenase, mitochondrial	18.97	9	10	9	212767.0861	274066.43340000004	
Q9W266	Protein windpipe	13.44	10	18	10	1218240.9164	1598471.7988	
Q9W2D6	Mitochondrial import inner membrane translocase subunit Tim10	72.83	7	23	7	2526768.174	3148509.264	
Q9W2D9	Eukaryotic translation initiation factor 3 subunit K	41.89	7	15	7	780186.7722	952196.0475000001	
Q9W2E7	Protein Rae1	17.63	6	8	6	132066.5269	155587.90016	
Q9W2M2	Trehalase	40.94	22	40	0	909718.9705	1312011.2645	
Q9W2N0	F-actin-capping protein subunit alpha	17.83	5	7	5	259051.48500000002	396095.68200000003	
Q9W2R3	Phosphatidylinositol 4-phosphate 5-kinase type-1 sktl	1.89	2	2	2	33627.1636	35319.3238	
Q9W2U4	Serine/threonine-protein phosphatase 4 regulatory subunit 2	12.64	6	6	0	77356.8388	94129.9756	
Q9W2Y3	NAD(P)H-hydrate epimerase	38.7	7	8	7	145623.7388	194939.6348	
Q9W303	Chitinase-like protein Idgf4	54.3	23	92	0	5783050.18063	7644154.9029	
Q9W334	Small ribosomal subunit protein eS28	69.23	5	18	0	1086942.7705	1585504.4561	
Q9W358	Chaperone Ric-8	8.55	6	6	0	64609.149900000004	74265.33649999999	
Q9W369	Beta-alanyl-dopamine/carcinine hydrolase	57.88	22	103	22	15304946.72275	20028113.0082	
Q9W379	Zinc finger protein ZPR1	22.32	8	9	8	242256.6906	316816.7992	
Q9W380	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3	19.48	3	8	3	456950.1573	520753.95300000004	
Q9W385	Frataxin homolog, mitochondrial	16.84	4	6	4	302281.882	334446.148	
Q9W3C7	Palmitoyl-protein thioesterase 1	5.73	2	4	0	72598.8182	96266.41649999999	
Q9W3E2	Protein PIP82	26.03	29	40	29	1346775.2897	1634474.845	
Q9W3J5	Phenylalanine--tRNA ligase alpha subunit	18.88	10	11	10	201384.7923	238669.8676	
Q9W3K5	Glutamate--cysteine ligase	3.77	3	3	0	49477.2191	51385.5254	
Q9W3N6	General vesicular transport factor p115	13.88	9	11	9	71104.47836	88786.99789999999	
Q9W3T7	UPAR/Ly6 domain-containing protein bou	12.08	2	4	2	274481.186	321450.545	
Q9W3W8	Large ribosomal subunit protein uL22	29.03	6	9	0	322907.7836	184163.71850000002	
Q9W3Y0	Zinc finger protein 593 homolog	27.16	3	3	3	7837.1956	10153.8138	
Q9W3Z3	Alanine--glyoxylate aminotransferase	5.08	2	4	2	31604.618000000002	41202.29	
Q9W401	Probable citrate synthase, mitochondrial	60.99	28	217	28	30405184.71871	40411318.98476	
Q9W415	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wuho	18.16	6	7	6	109060.30983	177134.02883	
Q9W436	Neprilysin-1	7.54	6	7	6	98513.90260000002	51439.3597	
Q9W445	Malignant T-cell-amplified sequence 1 homolog	37.36	6	8	6	99425.83499999999	135124.1879	
Q9W4D2	RNA-binding protein 4F	2.44	2	2	0	4282.0628	3549.2702	
Q9W4K2	Uncharacterized protein CG3556	6.39	4	7	0	271709.6553	290433.8892	
Q9W4P5	V-type proton ATPase subunit d 1	31.14	9	18	9	976158.3389	1355745.6085	
Q9W4T4	3',5'-cyclic-AMP phosphodiesterase, isoform I	17.12	17	26	0	287614.8475	382572.43736	
Q9W4V8	Mitochondrial import inner membrane translocase subunit TIM50-C	20.09	7	11	0	249340.16019999998	301673.607	
Q9W4X7	Eukaryotic translation initiation factor 3 subunit G-1	34.2	10	24	9	2157603.927	2610075.3674	
Q9W552	Vacuolar protein sorting-associated protein 26	19.67	6	9	6	72530.01525	100512.65674	
Q9W596	Microtubule-associated protein futsch	30.08	101	161	0	5662488.82234	7285333.6083	
Q9W5E1	RING-box protein 1A	22.22	2	4	0	92352.14499999999	106599.218	
Q9W5N0	Cytochrome c oxidase assembly factor 7 homolog	39.1	11	25	0	1411047.4361999999	2039845.5651000002	
Q9W5N2	Large ribosomal subunit protein eL38	28.57	2	11	0	453227.8985	721521.689	
Q9W5P1	Mediator of RNA polymerase II transcription subunit 21	13.38	2	3	2	30988.827000000005	48955.8963	
Q9W5R8	Large ribosomal subunit protein uL18	21.07	9	16	0	1148232.1922	1504971.5384000002	
Q9W5Y0	Neprilysin-3	1.02	1	1	1	9041.507	8082.765	
Q9XTL9	Glycogen phosphorylase	43.13	40	74	0	8434758.11098	9755239.6612	
Q9XTM1	Exocyst complex component 5	1.27	1	1	1	2460.5574	2626.0334	
Q9XTN2	Insulin receptor substrate 1	1.86	2	2	0	5970.4277	5779.247	
Q9XY35	Cytochrome b-c1 complex subunit 9	41.82	2	12	2	808641.51258	936578.2283399999	
Q9XYM0	Adapter molecule Crk	49.45	13	35	0	1646381.1488	1945076.582	
Q9XYZ5	DNA damage-binding protein 1	4.82	6	6	6	60494.77797	97431.587	
Q9XZ14	Protein gone early	8.19	5	6	0	50454.2918	57640.844000000005	
Q9XZ58	COP9 signalosome complex subunit 5	25.99	7	13	1	130459.42569999999	165926.87300000002	
Q9XZ63	Mesencephalic astrocyte-derived neurotrophic factor homolog	31.21	7	16	7	2602130.652	2051788.1764	
Q9XZH6	V-type proton ATPase subunit G	40.17	6	24	0	6673669.1169	7074336.5342	
Q9XZJ4	Proteasome subunit alpha type-6	44.26	12	38	0	2630862.9375	3245222.9584	
Q9XZL8	Protein sarah	31.16	7	13	0	474794.9979	598492.414	
Q9Y091	Pre-mRNA-splicing regulator female-lethal(2)D	3.73	2	2	0	14165.001	21623.749000000003	
Q9Y0I1	NuA4 complex subunit EAF3 homolog	6.6	2	2	0	56592.339	86604.67599999999	
Q9Y0V3	Mitochondrial import inner membrane translocase subunit Tim10B	47.01	5	8	5	44368.0273	47759.5509	
Q9Y0Y2	Adenylosuccinate synthetase	30.43	12	21	12	485194.1592	491329.86354	
Q9Y105	Probable glutamine--tRNA ligase	4.76	4	5	4	89580.198	429831.22000000003	
Q9Y1A3	Mitochondrial import inner membrane translocase subunit Tim8	44.32	5	17	0	1232000.7729	3722362.76004	
X2JAU8	Protein nervous wreck	40.0	41	115	41	11090621.14819	13313550.78873	
A0A021WW32	Verthandi, isoform B	2.21	2	2	0	14179.979	19638.256	
A0A023GPM5	Diacylglycerol kinase	13.32	12	17	0	711791.8563999999	925829.9053	
A0A0B4JCR9	Uncharacterized protein, isoform D	2.88	1	1	0	28547.96	33568.35	
A0A0B4JCT7	Jabba, isoform F	15.27	8	17	0	1002735.4201199999	1340764.33116	
A0A0B4JCW4	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	66.08	27	176	0	84582.6612	148188.7715	
A0A0B4JCX2	RIM-binding protein, isoform G	8.37	12	16	0	204570.8849	216697.5369	
A0A0B4JCY5	Myosin heavy chain-like, isoform H	3.38	2	2	0	21594.049	23265.466500000002	
A0A0B4JCY6	Cheerio, isoform I	37.5	70	122	0	4197737.89287	5157231.47922	
A0A0B4JCZ0	Oxysterol-binding protein	2.73	3	3	0	22562.416	31552.3346	
A0A0B4JD18	Related to the N terminus of tre oncogene, isoform E	2.35	1	1	0	786.36334	2086.958	
A0A0B4JD47	Missing-in-metastasis, isoform E	2.46	1	1	0	502.4438	625.5135	
A0A0B4JD97	Transforming acidic coiled-coil protein, isoform K	16.49	21	30	0	421672.3975	524969.58589	
A0A0B4K615	Smallish, isoform O	10.77	14	16	0	309911.70586	343957.9636	
A0A0B4K618	Fragile X messenger ribonucleoprotein 1, isoform G	10.29	6	7	0	40982.11875	39055.7631	
A0A0B4K620	Oxidation resistance protein 1	13.84	17	21	0	851153.44393	1085377.0851	
A0A0B4K661	Tropomyosin 1, isoform Q	82.4	41	229	0	26436018.25836	27488037.4607	
A0A0B4K663	Non-specific lethal 1, isoform N	5.54	6	9	0	50515.4023	49893.19976	
A0A0B4K6C8	Uncharacterized protein, isoform G	3.9	5	7	0	55200.5271	61689.208	
A0A0B4K6I1	Scribble, isoform N	11.94	25	37	0	1048084.33545	1290567.1041	
A0A0B4K6K8	Musashi, isoform D	16.69	7	14	0	553516.34146	642509.6455	
A0A0B4K6P4	Hephaestus, isoform W	4.51	4	4	0	39079.9604	54816.801699999996	
A0A0B4K6Z2	Dystrobrevin	16.46	11	13	0	209255.61376	246960.94286	
A0A0B4K709	Uncharacterized protein, isoform E	9.93	6	7	0	80803.0	97849.685	
A0A0B4K716	Diacylglycerol kinase	4.47	7	8	0	157964.5361	159006.1373	
A0A0B4K765	Paired amphipathic helix protein Sin3a	1.89	4	5	0	15312.816710000001	23084.0621	
A0A0B4K774	Abelson interacting protein, isoform D	29.77	11	19	0	382121.56354	437486.9401	
A0A0B4K775	Golgin 97, isoform B	1.99	1	1	0	3306.133	4856.6934	
A0A0B4K7A5	Hu li tai shao, isoform Q	62.38	42	137	1	8619958.95887	10775999.39228	
A0A0B4K7B0	Smooth, isoform O	20.65	9	17	0	365711.4077	455610.0511	
A0A0B4K7C1	Aspartyl beta-hydroxylase, isoform H	8.47	7	9	0	124879.1335	155121.91	
A0A0B4K7D8	Uncharacterized protein, isoform B	5.46	2	2	0	26023.094299999997	33110.214	
A0A0B4K7E3	Phosphatidylinositol 4-phosphate 5-kinase 59B, isoform F	11.71	6	6	0	25816.9558	37426.8188	
A0A0B4K7H0	Tetratricopeptide repeat domain 7, isoform B	1.29	1	1	0	2112.3706	3352.9946	
A0A0B4K7H3	Eucalyptus, isoform B	81.25	8	45	2	8531094.40906	9715888.1846	
A0A0B4K7H7	Down syndrome cell adhesion molecule 1, isoform BY (Fragment)	3.51	7	8	0	39120.3456	52294.6074	
A0A0B4K7T7	Rho guanine nucleotide exchange factor 2, isoform G	1.13	3	3	0	6230.0008	6413.7110999999995	
A0A0B4K7U0	Myosin-7a binding protein, isoform M	12.92	28	69	0	3440277.12591	4616339.14195	
A0A0B4K7V8	Bruchpilot, isoform K	54.13	106	316	1	342133.878	187675.83899999998	
A0A0B4K7X5	glycogenin glucosyltransferase	19.27	10	31	0	1200601.47477	1236571.6471	
A0A0B4K885	Kenny, isoform B	20.57	6	6	1	159061.767	141952.446	
A0A0B4K891	Poly(A) binding protein interacting protein 1, isoform E	21.54	9	10	0	237058.51213	225717.32526	
A0A0B4KED6	Defective proboscis extension response 12, isoform D	8.72	3	3	0	52122.601299999995	62896.3829	
A0A0B4KEE1	Aldehyde dehydrogenase	26.16	12	21	0	572010.8649	718404.1995	
A0A0B4KEE5	Myosin-7a binding protein, isoform Q	22.09	37	89	0	1454523.7896	1696933.6369	
A0A0B4KEH7	CAP, isoform Y	15.82	36	48	0	1466076.2056	1799864.34163	
A0A0B4KEI5	Serrate RNA effector molecule homolog	7.91	7	7	0	127779.7894	140721.2292	
A0A0B4KEJ7	Coronin	14.21	7	8	0	73517.8587	105440.11893	
A0A0B4KEP1	Reduction in Cnn dots 1, isoform D	4.03	4	4	0	16745.86457	19857.2767	
A0A0B4KER0	Relative of woc, isoform C	2.69	3	3	0	22673.8076	27751.5011	
A0A0B4KEW6	Amphiphysin, isoform B	43.82	22	66	1	108195.607	148110.63900000002	
A0A0B4KEX6	Jitterbug, isoform M	8.63	24	27	0	330374.90544	383057.93173	
A0A0B4KF06	Valine--tRNA ligase	1.99	2	2	0	4742.0107	5843.0796	
A0A0B4KF22	Juvenile hormone binding protein 2, isoform E	11.42	3	3	0	17400.514900000002	25155.2629	
A0A0B4KF34	Uncharacterized protein, isoform D	5.75	4	4	0	61615.123999999996	60693.845	
A0A0B4KF46	E1 ubiquitin-activating enzyme	19.64	18	23	0	476811.63060000003	688425.99246	
A0A0B4KF84	Stretchin-Mlck, isoform S	3.13	8	8	0	97888.2476	112511.6926	
A0A0B4KFA3	Uncharacterized protein, isoform F	1.9	3	4	0	43775.35198	64995.223	
A0A0B4KFA6	alpha-glucosidase	35.27	17	46	0	2773533.7745	3489171.85176	
A0A0B4KFD1	LDL receptor protein 1, isoform F	0.86	4	4	0	41128.3013	54742.9847	
A0A0B4KFE2	Like-AP180, isoform I	30.15	24	115	0	12038453.5782	13773618.267199999	
A0A0B4KFE4	long-chain-fatty-acid--CoA ligase	12.64	10	15	0	1027260.3720399999	1347250.2257700001	
A0A0B4KFE5	methenyltetrahydrofolate cyclohydrolase	46.53	13	25	1	1003285.5277	1091673.5935	
A0A0B4KFF6	DNAation factor-related protein 2, isoform D	22.54	10	18	0	884932.852	1188257.2242	
A0A0B4KFK4	Uncharacterized protein, isoform E	11.56	5	6	0	441597.8535	384562.9967	
A0A0B4KFQ3	DNAation factor-related protein 1, isoform B	6.21	2	2	0	5515.0001	7908.3661999999995	
A0A0B4KFT3	Protein kinase C	14.33	11	13	0	309107.39136	294250.094	
A0A0B4KFT9	Quaking related 54B, isoform E	10.37	6	8	0	166400.6306	212450.8763	
A0A0B4KFX8	Flapper, isoform C	3.79	2	3	0	33214.97	51114.6251	
A0A0B4KFY9	Lamin C, isoform B	63.12	45	133	2	589.2943	1993.4275	
A0A0B4KFZ2	Uncharacterized protein, isoform G	2.41	3	3	0	17392.941	21114.532	
A0A0B4KFZ4	Transmembrane 4 superfamily, isoform C	7.88	2	2	0	48818.479999999996	69209.932	
A0A0B4KG94	Uncharacterized protein, isoform B	12.53	6	8	0	183567.34994	250832.79015999998	
A0A0B4KGC9	Mitochondrial calcium uptake 3, isoform F	4.36	3	3	0	35944.6684	40123.0986	
A0A0B4KGE5	Bonus, isoform C	6.46	7	7	0	61758.46377	77170.113	
A0A0B4KGF0	Protein kinase D, isoform H	8.96	1	1	0	10335.265	11252.832	
A0A0B4KGF5	Uncharacterized protein, isoform C	9.9	6	7	0	109701.3509	64678.5477	
A0A0B4KGF7	beta-mannosidase	0.77	1	1	0	49524.043	54786.848	
A0A0B4KGG9	C-terminal binding protein, isoform F	22.98	10	18	0	218718.63225	268297.8191	
A0A0B4KGI5	Carboxylic ester hydrolase	20.91	12	28	0	2264140.33824	3119978.1267999997	
A0A0B4KGK8	Syncrip, isoform R	34.8	18	45	0	1532433.26795	2020634.1583	
A0A0B4KGM5	Uncharacterized protein, isoform B	2.63	3	3	0	10276.585	5040.38623	
A0A0B4KGP4	Beaten path IV, isoform B	1.79	1	2	0	17278.053	23337.175000000003	
A0A0B4KGQ4	Easter, isoform B	6.51	2	2	1	6878.250599999999	9821.0393	
A0A0B4KGS4	non-specific serine/threonine protein kinase	2.74	1	1	0	50305.39	50993.023	
A0A0B4KGU9	Extended synaptotagmin-like protein 2, isoform D	33.1	23	41	0	1464842.2245	1679649.83125	
A0A0B4KGW3	Uncharacterized protein, isoform B	4.05	3	3	0	27835.870000000003	35411.249599999996	
A0A0B4KGY2	Uncharacterized protein, isoform E	2.64	3	3	0	8235.2818	9186.0674	
A0A0B4KH03	Tetraspanin	14.44	4	7	1	128396.069	158111.4389	
A0A0B4KH14	Ras modification protein ERF4	33.54	4	6	0	96016.3676	105857.77560000001	
A0A0B4KH34	Annexin	57.41	23	123	4	15010514.28945	18158584.87232	
A0A0B4KH38	Low-density lipoprotein receptor-related protein 8	1.86	2	2	0	6787.3986	9061.5738	
A0A0B4KH68	Lysosomal enzyme receptor protein, isoform E	1.2	1	2	0	7830.393	13252.860700000001	
A0A0B4KH84	Cuticular protein 97Ea, isoform B	32.78	10	18	0	599317.74753	780922.4093	
A0A0B4KHB9	Serine/threonine protein phosphatase 2A regulatory subunit	27.23	18	31	0	464638.2094	589030.9335	
A0A0B4KHE1	Uncharacterized protein, isoform B	12.58	4	4	0	105216.975	140909.034	
A0A0B4KHF0	Ferritin	77.97	21	133	1	18622476.69074	22824800.32651	
A0A0B4KHJ9	Tropomyosin 2, isoform E	82.39	41	309	4	114852684.39668	94975544.73382	
A0A0B4KHL4	non-specific serine/threonine protein kinase	17.88	9	10	2	175096.78833	224159.0699	
A0A0B4KHN1	Cheerio, isoform O	32.63	70	122	0	3641.8857	7923.061	
A0A0B4KHN3	Scribble, isoform S	11.19	17	27	0	93897.95999999999	88291.533	
A0A0B4KHP4	Couch potato, isoform P	5.11	5	16	0	657772.9526	854288.048	
A0A0B4KHS1	Crumbs, isoform D	9.8	20	31	1	645275.84707	848480.71013	
A0A0B4KHT5	Syncrip, isoform J	26.02	18	40	0	166823.006	224641.16199999998	
A0A0B4KHT8	Julius seizure, isoform E	12.85	7	11	0	251005.1395	288462.8144	
A0A0B4KHW3	Aralar1, isoform F	7.64	5	6	1	118816.718	120963.213	
A0A0B4KHW7	Uncharacterized protein, isoform P	16.29	5	6	0	89807.37281999999	114114.1544	
A0A0B4KHZ0	Without children, isoform E	0.53	1	1	0	558.6653	463.22498	
A0A0B4KHZ1	Lipid storage droplet-1, isoform D	41.73	15	44	1	3043435.13274	4150336.9486	
A0A0B4KI23	Uncharacterized protein	27.64	4	29	4	3918957.68246	4985337.0775	
A0A0B4KI57	Glucosamine 6-phosphate N-acetyltransferase	18.42	4	5	0	61335.633	81698.3303	
A0A0B4LEH1	Sticks and stones, isoform C	0.47	1	1	0	5935.728	9929.454	
A0A0B4LES9	Phosphatidylinositol-glycan biosynthesis class X protein	13.99	4	7	0	31440.9747	46931.2509	
A0A0B4LEW1	Bloated, isoform E	2.94	3	4	0	6372.6998	7758.82574	
A0A0B4LEY1	Protein transport protein Sec31A	3.57	4	4	0	22347.9482	22366.58527	
A0A0B4LF49	Menage a trois, isoform D	38.64	18	29	0	969511.5925799999	1232839.4017	
A0A0B4LF88	Tripeptidyl-peptidase 2	16.65	22	35	0	1280894.3398	1639590.1976	
A0A0B4LF95	glutaminase	18.84	10	11	0	232458.1109	243167.2722	
A0A0B4LFA6	Proteasomal ubiquitin receptor ADRM1 homolog	47.17	15	27	2	1736340.48492	1807747.40565	
A0A0B4LFB8	Dynamin-like GTPase OPA1, mitochondrial	15.7	15	18	0	628024.7154	868842.548	
A0A0B4LFE1	Uncharacterized protein, isoform B	14.29	3	5	0	94865.3173	117387.3248	
A0A0B4LFH2	Caspar, isoform C	3.62	3	3	0	25770.917999999998	27434.3407	
A0A0B4LFL6	Double hit, isoform C	18.45	5	5	0	93988.6641	109885.6497	
A0A0B4LFR4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	5.06	3	3	0	15455.5039	19880.4274	
A0A0B4LFU6	Beta-glucuronidase	4.82	3	4	0	32800.423240000004	38889.955	
A0A0B4LFW3	Odorant-binding protein 56e, isoform B	35.11	5	9	0	435090.42	500516.60630000004	
A0A0B4LG34	Liprin-gamma, isoform E	1.57	2	2	0	38441.97623	50028.12216	
A0A0B4LG88	Quaking related 58E-1, isoform D	22.69	10	15	0	543783.61605	758937.79368	
A0A0B4LG95	Lethal (2) k09913, isoform F	11.08	3	3	0	75311.74336000001	73160.8569	
A0A0B4LGB0	Gp150, isoform E	9.48	11	14	0	267658.8696	394927.276	
A0A0B4LGB7	Calcium-transporting ATPase	35.04	33	52	1	1490628.1423199999	1882108.10777	
A0A0B4LGD3	Kazachoc, isoform G	9.38	10	11	0	501610.5884	552522.227	
A0A0B4LGH8	Oxysterol-binding protein	6.35	3	3	0	54993.7163	65424.771	
A0A0B4LGI1	Guanine nucleotide-binding protein G(s) subunit alpha	46.6	15	33	1	401100.66839999997	416799.17071	
A0A0B4LGM0	Prominin, isoform E	7.93	9	9	0	73476.3445	82268.9947	
A0A0B4LGQ1	Superoxide dismutase	53.92	11	62	0	8054151.8774	8425512.46826	
A0A0B4LGT9	Uncharacterized protein, isoform B	10.61	3	3	0	125048.21900000001	118119.951	
A0A0B4LGV6	Insulator binding factor 1, isoform B	38.4	7	10	0	103726.1688	141288.2193	
A0A0B4LGY1	Uncoordinated 115a, isoform G	27.29	20	41	0	2256606.21514	2735685.3587	
A0A0B4LH71	Synapse-associated protein 47kD, isoform K	72.05	20	145	0	28330.6547	32479.8043	
A0A0B4LHC9	Thioredoxin-related transmembrane protein 1	11.52	4	7	0	392707.0584	516572.5487	
A0A0B4LHH8	Argus, isoform C	0.81	1	1	0	23057.143	33529.797	
A0A0B4LHL1	Uncharacterized protein, isoform C	4.09	2	2	0	11214.86796	16705.8125	
A0A0B4LHR8	Uncharacterized protein, isoform G	11.63	8	9	0	126525.079	162660.5489	
A0A0B4LHS0	Lnk, isoform E	1.14	1	1	0	21262.93	45724.75	
A0A0B4LI09	Uncharacterized protein, isoform C	4.3	2	2	0	20516.379	25510.361	
A0A0B4LIA3	non-specific serine/threonine protein kinase	3.21	2	2	0	12732.371	20481.58	
A0A0B4LIC4	Uncharacterized protein, isoform C	1.14	1	1	0	8132.422	6800.21	
A0A0B4LID7	Caseinolytic protease chaperone subunit, isoform C	28.42	14	18	0	424169.1516	341914.30456	
A0A0B4LIE8	Mitochondrial coenzyme A transporter SLC25A42	8.52	2	2	0	25225.854	33700.486300000004	
A0A0C4DH96	Sidestep V, isoform B	1.7	2	3	0	26756.542	27922.360999999997	
A0A0C4DHA8	Nuclear protein MDM1	33.43	21	33	1	706273.13	841648.9856	
A0A0C4DHF6	Dystroglycan 1	5.63	8	9	0	150371.8271	174919.593	
A0A0C4DHN4	Defective proboscis extension response 21	20.57	5	6	5	70718.5823	90748.688	
A0A0C4FEI8	Granny smith, isoform F	16.95	9	13	0	399348.20499999996	536011.0501999999	
A0A0S0WGZ0	Still life, isoform Q	1.01	3	3	0	8981.5607	10175.9293	
A0A0U1RVK6	Fructose-1,6-bisphosphatase isozyme 2	32.36	9	16	0	1082316.7897	1297206.4871	
A0A126GUQ4	Carnitine O-Acetyl-Transferase, isoform E	9.09	6	6	0	101584.25279999999	128135.25	
A0A126GUR6	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	66.15	27	176	0	33009340.57311	38468761.41981	
A0A126GV06	Uncharacterized protein, isoform B	17.23	6	9	0	158768.63619999998	260054.811	
A0A126GV33	Uncharacterized protein, isoform F	7.4	2	3	0	30244.319199999998	57679.082	
A0A1W5PXH3	Uncharacterized protein, isoform E	0.81	1	1	0	9050.678	11380.013	
A0A4D6K1L3	8 kDa dynein light chain	22.85	5	17	1	5932732.26518	8421431.88144	
A0A4D6K4X9	Axundead, isoform F	3.44	2	2	0	0.0	484.63013	
A0A4D6K595	Synapse-associated protein 47kD, isoform M	43.74	22	141	0	19233119.63016	27377501.21945	
A0A4D6K5M0	Golgi microtubule-associated protein, isoform D	15.2	19	20	0	249902.41016	296466.78729999997	
A0A4P1SA55	alpha-glucosidase	12.35	8	10	0	196159.3033	200113.262	
A0A4P1SAA7	IP07559p	11.17	2	3	1	28803.0312	48760.507	
A0A4P7V9T9	polynucleotide adenylyltransferase	2.78	1	2	0	0.0	1295.29906	
A0A6F7UQK0	Cytoplasmic linker protein 190, isoform W	31.59	53	97	1	2384908.92621	2797722.44738	
A0A6H2EDG9	Uncharacterized protein, isoform G	18.84	14	16	0	235523.7149	295474.4345	
A0A6H2EEJ8	Uncharacterized protein, isoform C	2.43	2	2	0	3345.7297	2936.386	
A0A6H2EEL7	Uncharacterized protein, isoform A	7.35	2	2	2	14468.258	18724.082	
A0A6H2EEU5	Nuak family kinase, isoform J	0.99	2	2	0	14302.869180000002	24248.5822	
A0A6H2EG25	Terribly reduced optic lobes, isoform BC	39.02	125	332	0	10959348.84334	14133241.54706	
A0A6H2EG45	Uncharacterized protein, isoform D	2.82	1	1	0	6410.5107	7022.366	
A0A6H2EG56	Tropomyosin 1, isoform T	82.27	34	244	3	7646575.342999999	6232575.2467	
A0A6H2EGA2	Mitochondrial nucleoid factor 1	45.19	5	9	4	292962.9345	305231.441	
A0A6H2EIE0	Amino acid transporter	6.91	3	7	0	53847.8621	74594.18525	
A0A6M3Q7Q7	Hu li tai shao, isoform T	65.78	41	137	1	22908.8297	32102.282	
A0A6M3Q951	CAP, isoform AA	33.33	26	35	0	41538.956	53701.314699999995	
A0ACA5YM07	Uncharacterized protein, isoform I	3.3	2	2	0	13473.470299999999	18701.0317	
A0ACD4DAN3	Uncharacterized protein, isoform Y	14.07	9	9	0	133449.1438	180651.04537	
A0ACD4DAP6	Bruchpilot, isoform N	44.32	115	345	0	41414503.88023	48756216.90066	
A0ACD4DAQ1	P-element somatic inhibitor, isoform E	32.62	24	44	0	1162929.16069	1635498.60359	
A0ACD4DAT6	Glorund, isoform D	37.03	17	39	0	1914510.9257	2368809.4952	
A0ACD4DAU9	Found in neurons, isoform K	33.69	12	33	0	1427780.6618	1729436.1127	
A0ACD4DAV1	Lethal (1) G0289, isoform D	11.78	7	12	0	78785.7495	102624.6601	
A0AQH0	Proteasome subunit beta	37.95	7	12	7	90744.78672	118436.86415	
A1Z6F6	FI18602p1	16.42	12	15	0	278822.93429999996	358681.873	
A1Z6G9	FI18173p1	7.0	2	2	2	25541.65312	22980.30242	
A1Z6H4	RE52822p	16.12	8	11	0	422038.0337	552075.4546	
A1Z6L9	Heat shock protein 75 kDa, mitochondrial	15.48	9	21	8	64772.571599999996	68940.8916	
A1Z6N5	FAD-dependent oxidoreductase domain-containing protein 1	4.09	2	2	2	16953.0295	25744.625	
A1Z6P3	Eb1, isoform F	46.46	12	36	3	517065.0358	577254.1836	
A1Z6Q0	Klaroid, isoform D	35.86	13	35	0	981128.91966	1234822.71775	
A1Z6R7	FI21445p1	51.79	12	20	12	463847.88629999995	632085.58778	
A1Z6V5	FI01422p	44.02	15	36	15	746941.0285	1041669.3783	
A1Z6X6	Lactoylglutathione lyase	52.84	7	12	7	403716.28825	557333.36315	
A1Z729	NADP-retinol dehydrogenase	22.42	7	12	4	133321.1304	192455.97484	
A1Z759	Uncharacterized protein, isoform A	5.1	3	3	0	43371.782	55746.82	
A1Z765	Uncharacterized protein, isoform A	23.76	3	4	0	40792.125	54212.3446	
A1Z784	Acetyl-CoA carboxylase, isoform A	1.69	4	4	0	8275.3704	10545.954399999999	
A1Z7B8	GEO08456p1	21.52	3	10	3	319134.7582	435316.8709	
