Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 127N, Sample, n/a, SFug_M3	Abundances Count: F8: 127N, Sample, n/a, SFug_M3	Modifications
A0A0B4KFA6	alpha-glucosidase	35.27	17	46	0	2170996.3295	43	
A0A0B4KFD1	LDL receptor protein 1, isoform F	0.86	4	4	0	61103.84	4	
A0A0B4KFE2	Like-AP180, isoform I	30.15	24	115	0	9034551.75505	93	
A0A0B4KFE4	long-chain-fatty-acid--CoA ligase	12.64	10	15	0	77233.03044	13	
A0A0B4KFE5	methenyltetrahydrofolate cyclohydrolase	46.53	13	25	1	780405.7784	24	
A0A0B4KFF6	DNAation factor-related protein 2, isoform D	22.54	10	18	0	840706.0394	15	
A0A0B4KFK4	Uncharacterized protein, isoform E	11.56	5	6	0	337624.41579999996	6	
A0A0B4KFQ3	DNAation factor-related protein 1, isoform B	6.21	2	2	0	5258.859240000001	2	
A0A0B4KFT3	Protein kinase C	14.33	11	13	0	217725.1398	10	
A0A0B4KFT9	Quaking related 54B, isoform E	10.37	6	8	0	80875.4918	8	
A0A0B4KFX8	Flapper, isoform C	3.79	2	3	0	26524.023	2	
A0A0B4KFY9	Lamin C, isoform B	63.12	45	133	2	654.8295	1	
A0A0B4KFZ2	Uncharacterized protein, isoform G	2.41	3	3	0	8243.7264	2	
A0A0B4KFZ4	Transmembrane 4 superfamily, isoform C	7.88	2	2	0	34582.0957	2	
A0A0B4KG94	Uncharacterized protein, isoform B	12.53	6	8	0	419811.4549	8	
A0A0B4KGC9	Mitochondrial calcium uptake 3, isoform F	4.36	3	3	0	34662.660099999994	3	
A0A0B4KGE5	Bonus, isoform C	6.46	7	7	0	68853.98359999999	6	
A0A0B4KGF0	Protein kinase D, isoform H	8.96	1	1	0	5746.065	1	
A0A0B4KGF5	Uncharacterized protein, isoform C	9.9	6	7	0	104643.59890000001	7	
A0A0B4KGF7	beta-mannosidase	0.77	1	1	0	39679.004	1	
A0A0B4KGG9	C-terminal binding protein, isoform F	22.98	10	18	0	427914.0784	18	
A0A0B4KGI5	Carboxylic ester hydrolase	20.91	12	28	0	1854454.1318	23	
A0A0B4KGK8	Syncrip, isoform R	34.8	18	45	0	3585716.2944	42	
A0A0B4KGM5	Uncharacterized protein, isoform B	2.63	3	3	0	2522.4754000000003	2	
A0A0B4KGP4	Beaten path IV, isoform B	1.79	1	2	0	11894.0566	2	
A0A0B4KGQ4	Easter, isoform B	6.51	2	2	1	10625.949799999999	2	
A0A0B4KGS4	non-specific serine/threonine protein kinase	2.74	1	1	0	34510.715	1	
A0A0B4KGU9	Extended synaptotagmin-like protein 2, isoform D	33.1	23	41	0	1841322.9095	39	
A0A0B4KGW3	Uncharacterized protein, isoform B	4.05	3	3	0	27110.641499999998	3	
A0A0B4KGY2	Uncharacterized protein, isoform E	2.64	3	3	0	9312.9401	3	
A0A0B4KH03	Tetraspanin	14.44	4	7	1	53783.826499999996	4	
A0A0B4KH14	Ras modification protein ERF4	33.54	4	6	0	75399.40315	6	
A0A0B4KH34	Annexin	57.41	23	123	4	13848647.94876	114	
A0A0B4KH38	Low-density lipoprotein receptor-related protein 8	1.86	2	2	0	10572.3632	2	
A0A0B4KH68	Lysosomal enzyme receptor protein, isoform E	1.2	1	2	0	11349.35084	2	
A0A0B4KH84	Cuticular protein 97Ea, isoform B	32.78	10	18	0	1087523.4840000002	13	
A0A0B4KHB9	Serine/threonine protein phosphatase 2A regulatory subunit	27.23	18	31	0	265312.7493	25	
A0A0B4KHE1	Uncharacterized protein, isoform B	12.58	4	4	0	66500.948	4	
A0A0B4KHF0	Ferritin	77.97	21	133	1	38735483.93312	105	
A0A0B4KHJ9	Tropomyosin 2, isoform E	82.39	41	309	4	46487575.58527	276	
A0A0B4KHL4	non-specific serine/threonine protein kinase	17.88	9	10	2	170765.6579	10	
A0A0B4KHN1	Cheerio, isoform O	32.63	70	122	0	4704.636	1	
A0A0B4KHN3	Scribble, isoform S	11.19	17	27	0	27192.7255	5	
A0A0B4KHP4	Couch potato, isoform P	5.11	5	16	0	558516.1034	16	
A0A0B4KHS1	Crumbs, isoform D	9.8	20	31	1	749765.40955	28	
A0A0B4KHT5	Syncrip, isoform J	26.02	18	40	0	347674.1	3	
A0A0B4KHT8	Julius seizure, isoform E	12.85	7	11	0	121409.2694	9	
A0A0B4KHW3	Aralar1, isoform F	7.64	5	6	1	16836.2752	5	
A0A0B4KHW7	Uncharacterized protein, isoform P	16.29	5	6	0	251422.1779	6	
A0A0B4KHZ1	Lipid storage droplet-1, isoform D	41.73	15	44	1	2357622.66755	41	
A0A0B4KI23	Uncharacterized protein	27.64	4	29	4	1897106.69674	28	
A0A0B4KI57	Glucosamine 6-phosphate N-acetyltransferase	18.42	4	5	0	72220.0323	5	
A0A0B4LEH1	Sticks and stones, isoform C	0.47	1	1	0	14221.876	1	
A0A0B4LES9	Phosphatidylinositol-glycan biosynthesis class X protein	13.99	4	7	0	40952.1382	7	
A0A0B4LEW1	Bloated, isoform E	2.94	3	4	0	1844.8701	2	
A0A0B4LEY1	Protein transport protein Sec31A	3.57	4	4	0	13934.11247	4	
A0A0B4LF49	Menage a trois, isoform D	38.64	18	29	0	1756773.7666	26	
A0A0B4LF88	Tripeptidyl-peptidase 2	16.65	22	35	0	658812.83806	31	
A0A0B4LF95	glutaminase	18.84	10	11	0	237059.4064	11	
A0A0B4LFA6	Proteasomal ubiquitin receptor ADRM1 homolog	47.17	15	27	2	1476881.20024	21	
A0A0B4LFB8	Dynamin-like GTPase OPA1, mitochondrial	15.7	15	18	0	358645.59074	18	
A0A0B4LFE1	Uncharacterized protein, isoform B	14.29	3	5	0	57883.2529	4	
A0A0B4LFH2	Caspar, isoform C	3.62	3	3	0	21673.1788	3	
A0A0B4LFL6	Double hit, isoform C	18.45	5	5	0	59634.1301	5	
A0A0B4LFR4	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2	5.06	3	3	0	14526.8724	3	
A0A0B4LFU6	Beta-glucuronidase	4.82	3	4	0	27541.555800000002	4	
A0A0B4LFW3	Odorant-binding protein 56e, isoform B	35.11	5	9	0	188610.363	9	
A0A0B4LG34	Liprin-gamma, isoform E	1.57	2	2	0	54327.5536	2	
A0A0B4LG88	Quaking related 58E-1, isoform D	22.69	10	15	0	357193.9429	13	
A0A0B4LG95	Lethal (2) k09913, isoform F	11.08	3	3	0	25795.811	2	
A0A0B4LGB0	Gp150, isoform E	9.48	11	14	0	160264.015	11	
A0A0B4LGB7	Calcium-transporting ATPase	35.04	33	52	1	1798083.41694	47	
A0A0B4LGD3	Kazachoc, isoform G	9.38	10	11	0	378104.4388	10	
A0A0B4LGH8	Oxysterol-binding protein	6.35	3	3	0	38866.8015	3	
A0A0B4LGI1	Guanine nucleotide-binding protein G(s) subunit alpha	46.6	15	33	1	705857.2315	22	
A0A0B4LGM0	Prominin, isoform E	7.93	9	9	0	35476.3081	8	
A0A0B4LGQ1	Superoxide dismutase	53.92	11	62	0	8018760.5226	58	
A0A0B4LGT9	Uncharacterized protein, isoform B	10.61	3	3	0	60269.8348	3	
A0A0B4LGV6	Insulator binding factor 1, isoform B	38.4	7	10	0	94292.4996	9	
A0A0B4LGY1	Uncoordinated 115a, isoform G	27.29	20	41	0	2085636.34336	38	
A0A0B4LH71	Synapse-associated protein 47kD, isoform K	72.05	20	145	0	31746.352	6	
A0A0B4LHC9	Thioredoxin-related transmembrane protein 1	11.52	4	7	0	157382.0436	7	
A0A0B4LHH8	Argus, isoform C	0.81	1	1	0	22138.465	1	
A0A0B4LHL1	Uncharacterized protein, isoform C	4.09	2	2	0	9002.46296	2	
A0A0B4LHR8	Uncharacterized protein, isoform G	11.63	8	9	0	87714.3732	9	
A0A0B4LHS0	Lnk, isoform E	1.14	1	1	0	29723.021	1	
A0A0B4LI09	Uncharacterized protein, isoform C	4.3	2	2	0	22263.328	1	
A0A0B4LIA3	non-specific serine/threonine protein kinase	3.21	2	2	0	16271.932700000001	2	
A0A0B4LIC4	Uncharacterized protein, isoform C	1.14	1	1	0	7583.011	1	
A0A0B4LID7	Caseinolytic protease chaperone subunit, isoform C	28.42	14	18	0	270701.8653	18	
A0A0B4LIE8	Mitochondrial coenzyme A transporter SLC25A42	8.52	2	2	0	17367.7994	2	
A0A0C4DH96	Sidestep V, isoform B	1.7	2	3	0	38800.8523	3	
A0A0C4DHA8	Nuclear protein MDM1	33.43	21	33	1	246398.63564	28	
A0A0C4DHF6	Dystroglycan 1	5.63	8	9	0	130504.50200000001	9	
A0A0C4DHN4	Defective proboscis extension response 21	20.57	5	6	5	88120.99599999998	6	
A0A0C4FEI8	Granny smith, isoform F	16.95	9	13	0	524571.72374	12	
A0A0S0WGZ0	Still life, isoform Q	1.01	3	3	0	6108.4136	1	
A0A0U1RVK6	Fructose-1,6-bisphosphatase isozyme 2	32.36	9	16	0	605812.3042	15	
A0A126GUQ4	Carnitine O-Acetyl-Transferase, isoform E	9.09	6	6	0	66780.3255	6	
A0A126GUR6	Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial	66.15	27	176	0	29228834.30595	159	
A0A126GV06	Uncharacterized protein, isoform B	17.23	6	9	0	202455.37976	9	
A0A126GV33	Uncharacterized protein, isoform F	7.4	2	3	0	54872.6254	3	
A0A1W5PXH3	Uncharacterized protein, isoform E	0.81	1	1	0	4103.758	1	
A0A4D6K1L3	8 kDa dynein light chain	22.85	5	17	1	4774695.37161	17	
A0A4D6K595	Synapse-associated protein 47kD, isoform M	43.74	22	141	0	15167979.592670001	130	
A0A4D6K5M0	Golgi microtubule-associated protein, isoform D	15.2	19	20	0	107295.78178	18	
A0A4P1SA55	alpha-glucosidase	12.35	8	10	0	76242.9811	9	
A0A4P1SAA7	IP07559p	11.17	2	3	1	36108.5852	3	
A0A4P7V9T9	polynucleotide adenylyltransferase	2.78	1	2	0	363.1147	1	
A0A6F7UQK0	Cytoplasmic linker protein 190, isoform W	31.59	53	97	1	839175.60732	61	
A0A6H2EDG9	Uncharacterized protein, isoform G	18.84	14	16	0	353550.4564	16	
A0A6H2EEJ8	Uncharacterized protein, isoform C	2.43	2	2	0	2048.0461	1	
A0A6H2EEL7	Uncharacterized protein, isoform A	7.35	2	2	2	13049.646	1	
A0A6H2EEU5	Nuak family kinase, isoform J	0.99	2	2	0	10256.92123	2	
A0A6H2EG25	Terribly reduced optic lobes, isoform BC	39.02	125	332	0	17428684.8036	288	
A0A6H2EG45	Uncharacterized protein, isoform D	2.82	1	1	0	5611.031	1	
A0A6H2EG56	Tropomyosin 1, isoform T	82.27	34	244	3	3692080.0875	21	
A0A6H2EGA2	Mitochondrial nucleoid factor 1	45.19	5	9	4	149183.9149	8	
A0A6H2EIE0	Amino acid transporter	6.91	3	7	0	46651.79565	6	
A0A6M3Q7Q7	Hu li tai shao, isoform T	65.78	41	137	1	26501.1959	2	
A0A6M3Q951	CAP, isoform AA	33.33	26	35	0	47695.28705	2	
A0ACA5YM07	Uncharacterized protein, isoform I	3.3	2	2	0	8609.866	2	
A0ACD4DAN3	Uncharacterized protein, isoform Y	14.07	9	9	0	115195.17689999999	8	
A0ACD4DAP6	Bruchpilot, isoform N	44.32	115	345	0	7777463.63945	297	
A0ACD4DAQ1	P-element somatic inhibitor, isoform E	32.62	24	44	0	1381818.2986	39	
A0ACD4DAT6	Glorund, isoform D	37.03	17	39	0	2227397.87895	35	
A0ACD4DAU9	Found in neurons, isoform K	33.69	12	33	0	1530090.9933	23	
A0ACD4DAV1	Lethal (1) G0289, isoform D	11.78	7	12	0	109431.37425	10	
A0AQH0	Proteasome subunit beta	37.95	7	12	7	197015.419	11	
A1Z6F6	FI18602p1	16.42	12	15	0	436546.29556	12	
A1Z6G9	FI18173p1	7.0	2	2	2	18773.87217	2	
A1Z6H4	RE52822p	16.12	8	11	0	281282.9388	10	
A1Z6L9	Heat shock protein 75 kDa, mitochondrial	15.48	9	21	8	69962.0354	8	
A1Z6N5	FAD-dependent oxidoreductase domain-containing protein 1	4.09	2	2	2	7949.025	2	
A1Z6P3	Eb1, isoform F	46.46	12	36	3	299183.31716	9	
A1Z6Q0	Klaroid, isoform D	35.86	13	35	0	668983.20218	33	
A1Z6R7	FI21445p1	51.79	12	20	12	574907.0862499999	18	
A1Z6V5	FI01422p	44.02	15	36	15	1523054.41407	30	
A1Z6X6	Lactoylglutathione lyase	52.84	7	12	7	425605.858	10	
A1Z729	NADP-retinol dehydrogenase	22.42	7	12	4	212650.1305	11	
A1Z759	Uncharacterized protein, isoform A	5.1	3	3	0	43737.5135	3	
A1Z765	Uncharacterized protein, isoform A	23.76	3	4	0	18674.214200000002	3	
A1Z784	Acetyl-CoA carboxylase, isoform A	1.69	4	4	0	3522.8518000000004	2	
A1Z7B8	GEO08456p1	21.52	3	10	3	319776.76355000003	10	
A1Z7G2	MIP13653p	13.39	2	8	2	2714352.595	8	
A1Z7H7	Phenoloxidase-activating factor 2	18.24	7	13	7	362410.878	12	
A1Z7H8	Phenoloxidase-activating factor 2	9.8	4	4	4	23558.4425	4	
A1Z7K6	FI20236p1	10.06	4	4	4	40525.907	4	
A1Z7K8	AaRS-interacting multifunctional protein 1	37.77	9	11	9	267444.54844	10	
A1Z7P1	Phosphoglucomutase 2a	6.58	4	4	4	126528.8458	4	
A1Z7Q8	5'-AMP-activated protein kinase subunit beta-1	20.53	7	11	1	180268.9994	8	
A1Z7S3	Rab32, isoform B	37.61	22	43	8	1687787.62716	41	
A1Z7V9	FI20020p1	6.93	4	6	1	46446.5377	5	
A1Z7X7	Glutathione S transferase T2	15.79	3	3	3	13810.7827	3	
A1Z7X8	FI02944p	18.53	7	7	7	143403.5756	6	
A1Z803	FI02892p	32.35	12	17	12	546372.1252	17	
A1Z843	Nodal modulator 3	13.26	15	17	15	385005.7659	16	
A1Z847	Uncharacterized protein, isoform B	24.39	15	42	3	1849420.23775	37	
A1Z871	CAP, isoform B	14.53	25	34	0	337728.98855	6	
A1Z893	1-Cys peroxiredoxin	50.0	9	54	1	6179790.1736	50	
A1Z8D3	(S)-2-hydroxy-acid oxidase	14.48	5	9	5	496791.8323	7	
A1Z8G0	Menage a trois, isoform A	38.99	19	32	0	252437.762	3	
A1Z8G7	FI09243p	16.53	2	4	2	1639.0813	1	
A1Z8H1	Cuticular protein 47Ea	73.33	6	53	6	19267152.694000002	47	
A1Z8H6	Cuticular protein 47Ee	40.38	7	19	7	194998.57359	16	
A1Z8I8	Uncharacterized protein, isoform E	15.71	2	3	2	16939.9085	3	
A1Z8Y3	Cuticular protein 49Ab	8.88	2	5	2	29254.17565	4	
A1Z8Z3	Cuticular protein 49Ag	64.18	4	21	4	1965479.3826	19	
A1Z8Z7	Cuticular protein 49Ah	37.89	7	17	7	451259.5022	16	
A1Z933	GEO02273p1	25.58	2	4	2	243483.384	4	
A1Z934	SD19268p	39.46	11	28	11	1168346.4422	25	
A1Z935	Proton-coupled zinc antiporter SLC30A9, mitochondrial	7.42	4	5	0	73316.412	4	
A1Z968	Eukaryotic translation initiation factor 4 gamma 2	15.86	21	25	8	181799.08221999998	21	
A1Z992	1,4-alpha-glucan branching enzyme	6.28	4	4	4	8895.4575	4	
A1Z9B5	IP16508p	15.06	3	3	3	63856.952999999994	3	
A1Z9E3	Elongation factor Tu	56.03	21	56	21	5993657.2042	49	
A1Z9I0	Cathepsin propeptide inhibitor domain-containing protein	32.8	13	24	13	1309026.8480000002	22	
A1Z9J3	Short stop, isoform H	4.83	42	45	4	227482.97556	41	
A1Z9M2	Receptor expression-enhancing protein	12.92	3	10	1	405606.131	9	
A1Z9M5	SAXO downstream of blistered	4.51	9	10	9	51830.23841	9	
A1Z9U2	Jet fuel, isoform A	4.46	2	7	2	614513.9214	7	
A1Z9X4	Hibris, isoform B	2.35	2	2	0	5926.6297	2	
A1ZA22	Translation initiation factor eIF2B subunit gamma	4.18	2	2	2	12183.773000000001	2	
A1ZA23	FI18007p1	29.23	9	23	9	593520.3226000001	21	
A1ZA73	Stretchin-Mlck, isoform R	2.82	5	5	2	717.05566	1	
A1ZA83	ER membrane protein complex subunit 7	23.67	5	10	5	339583.8913	9	
A1ZAA9	Uncharacterized protein, isoform B	17.73	4	6	4	133715.06170000002	6	
A1ZAC7	Coiled-coil domain-containing protein 93	8.91	6	6	6	48185.84	4	
A1ZAH3	FI16515p1	4.82	2	2	0	546.3312	1	
A1ZAK3	Protein DEK	4.05	3	4	0	28415.480499999998	3	
A1ZAL1	lysozyme	30.43	5	7	5	220887.633	7	
A1ZAP8	Uncharacterized protein, isoform C	0.48	1	1	0	499.93747	1	
A1ZAU4	RH39096p	50.48	18	44	0	3738492.72808	41	
A1ZB23	IP19117p	10.88	2	2	2	18703.831	2	
A1ZB61	Bomanin bicipital 2, isoform A	8.44	1	1	1	8106.581	1	
A1ZB68	FI01423p	47.27	11	25	11	806767.0309	24	
A1ZB69	Glutathione S transferase E4	45.95	11	30	11	3933649.54472	27	
A1ZB70	Glutathione S transferase E5	13.51	3	5	3	251511.81199999998	5	
A1ZB71	Glutathione S transferase E6	31.53	8	23	8	1296246.4625	22	
A1ZB72	Glutathione S transferase E7	18.39	4	19	3	71626.66519999999	3	
A1ZB73	Glutathione S transferase E8, isoform A	14.41	3	4	3	11638.955839999999	4	
A1ZB79	Uncharacterized protein, isoform M	76.73	13	42	3	3357774.19353	40	
A1ZBA5	FI07234p	4.64	2	2	2	87231.576	2	
A1ZBB4	Uncharacterized protein, isoform B	7.63	6	7	0	53622.4403	6	
A1ZBD8	Mucin-5AC	6.1	7	9	7	85123.7989	7	
A1ZBE9	Methionine--tRNA ligase, cytoplasmic	4.01	3	4	3	3966.309	2	
A1ZBJ2	Very long-chain specific acyl-CoA dehydrogenase, mitochondrial	35.25	20	52	20	1364583.2956	46	
A1ZBK7	Crammer	27.85	2	11	2	293136.24820000003	10	
A1ZBL7	MAP/microtubule affinity-regulating kinase 3	21.15	18	21	0	70040.3478	3	
A1ZBM2	Tubulin-binding cofactor B	33.2	9	13	9	644033.4789	13	
A1ZBQ3	Odorant-binding protein 56g, isoform A	48.09	7	14	0	585959.3817	14	
A1ZBU5	GNBP-like 3	41.45	4	4	4	68156.953	4	
A1ZBU6	Uncharacterized protein	19.15	3	4	3	46569.3636	4	
A1ZBU8	Uncharacterized protein, isoform A	54.29	11	60	11	2439607.8390699998	49	
A1ZBV5	BLOC-1-related complex subunit 7	20.0	2	3	2	14052.282500000001	2	
A1ZBW0	Heterogeneous nuclear ribonucleoprotein K, isoform C	30.88	16	47	0	979766.58709	42	
A1ZBX6	lysozyme	14.53	3	4	3	20142.699	4	
A1ZBY3	Defective proboscis extension response 1, isoform A	6.27	2	3	2	2521.76607	2	
A2VEG3	IP16294p	1.06	1	1	0	1891.2992	1	
A4UZL3	Eps15 homology domain containing protein-binding protein 1, isoform F	1.93	2	2	0	3445.506	1	
A4V0U4	Leukotriene A(4) hydrolase	7.83	5	5	0	218414.765	5	
A4V2A4	Mushroom-body expressed, isoform G	39.28	13	33	0	1127190.5663	28	
A4V2C3	calcium/calmodulin-dependent protein kinase	10.95	7	8	0	55797.784	3	
A4V3J6	Heterogeneous nuclear ribonucleoprotein at 98DE, isoform F	25.48	9	21	0	1658492.0992	19	
A4V4F2	Flotillin 2, isoform F	54.82	25	77	0	5604516.8933	71	
A4V4U5	Proline dehydrogenase	46.19	38	103	0	7471130.10549	99	
A4V4V2	DISCO interacting protein 1, isoform B	11.98	3	4	0	9432.1301	2	
A8DRW0	Cuticular protein 49Aa	62.5	5	41	5	6814119.0195	37	
A8DY78	Protein-serine/threonine kinase	20.38	8	13	1	345382.6373	11	
A8DY95	Uncharacterized protein, isoform C	8.96	8	11	0	129597.25993999999	9	
A8DYC5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1	38.36	4	14	2	1864835.1674	14	
A8DYD1	Combgap, isoform L	11.11	9	11	0	104904.81014	11	
A8DYI6	Prohibitin	69.53	23	83	3	8031856.9968	74	
A8DYJ6	Sidestep VIII, isoform B	12.99	14	33	0	651010.8523	27	
A8DYK6	Rad, Gem/Kir family member 3, isoform C	15.37	8	10	2	123855.94975	9	
A8DYL2	Uncharacterized protein, isoform G	2.21	2	2	2	1906.34983	2	
A8DYW2	Uncharacterized protein, isoform B	3.09	5	5	0	49369.42453	5	
A8DYZ9	Uncharacterized protein, isoform G	4.35	4	4	0	9522.99705	3	
A8DZ06	Stolid, isoform J	11.43	13	22	0	394659.82826	17	
A8DZ14	FI17828p1	24.09	13	28	7	1960119.3235	25	
A8DZ20	Rho-type guanine nucleotide exchange factor, isoform D	3.49	4	4	0	44095.7327	4	
A8DZ27	Defective proboscis extension response 7, isoform F	6.73	2	2	0	25511.564	2	
A8DZ29	Eukaryotic translation initiation factor 4G1, isoform B	19.85	30	41	0	610429.4549	39	
A8E6W0	IP19808p	28.28	5	8	5	103501.963	8	
A8JNG6	Kazal-like domain-containing protein	27.82	3	3	3	106874.79999999999	3	
A8JNJ6	Karst, isoform E	2.12	9	9	0	26781.4746	7	
A8JNJ8	Uncharacterized protein, isoform M	3.56	3	4	0	5398.28605	3	
A8JNM0	Target of wingless, isoform C	4.93	3	3	0	56304.585	3	
A8JNP2	arginine kinase	73.87	45	492	2	6133307.7654	21	
A8JNP7	Inhibitor-2, isoform B	47.1	10	14	0	125622.34135	13	
A8JNS4	Starvin, isoform E	10.08	5	6	0	44435.70878	5	
A8JNT1	Uncharacterized protein, isoform B	14.22	3	4	0	34205.4126	4	
A8JNT7	Heat shock protein cognate 20	22.92	6	7	6	149622.69400000002	7	
A8JNX0	ADP-ribosylation factor GTPase activating protein 3, isoform H	15.37	7	8	0	63399.447199999995	6	
A8JQT5	Moesin/ezrin/radixin homolog 1	0.7	2	2	2	421.14755	1	
A8JQV2	Nuclear protein MDM1	24.91	19	30	1	9082.2877	2	
A8JQW3	Pinin, isoform B	17.26	5	5	0	35010.201799999995	5	
A8JQY2	Uncharacterized protein, isoform C	5.34	2	2	0	56925.5324	2	
A8JR01	Kramer, isoform I	1.39	5	5	0	14110.7791	3	
A8JR25	Fasciclin 1, isoform D	49.55	30	166	1	127837.34199999999	3	
A8JR57	Uncharacterized protein, isoform D	11.92	6	8	0	198495.8055	8	
A8JR58	Hadley, isoform B	11.24	3	3	2	16820.29	1	
A8JRB8	Isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit gamma, isoform C	57.65	17	93	0	8413847.19339	81	
A8JRH3	FI20012p1	71.29	30	91	1	4496336.83412	82	
A8JTM7	Megalin, isoform A	4.74	23	27	23	339620.96212	25	
A8JUQ2	Dual specificity protein phosphatase	28.32	6	7	0	66754.02035	7	
A8JUU1	Secretory 16, isoform E	2.82	4	4	0	11822.3241	3	
A8JUZ6	MIP03678p	13.29	4	5	0	220123.168	5	
A8JUZ7	Uncharacterized protein, isoform B	1.06	2	2	0	3092.2424	1	
A8JV09	Coronin	0.64	1	1	0	10029.98	1	
A8JV25	Uncharacterized protein, isoform D	26.78	16	43	0	1053519.15776	35	
A8WH76	GEO10024p1	51.85	5	19	5	707270.29207	13	
A8Y4V5	FI20903p1	8.21	2	2	2	14225.661039999999	2	
A8Y527	Homeobox protein ceh-24	5.21	1	3	0	4482.19478	2	
A8Y535	Cytochrome b-c1 complex subunit 6	41.18	4	22	2	5483494.614999999	20	
A8Y589	Programmed cell death protein 6	15.73	3	3	3	48916.942500000005	3	
B6IDV6	PDGF- and VEGF-receptor related, isoform G	1.29	2	3	0	12861.322	1	
B7YZH1	FI20143p1	5.74	3	3	0	25975.2297	3	
B7YZN0	Syndecan	13.56	7	9	0	135074.1831	6	
B7YZN4	GH02741p3	38.46	3	3	3	101574.00949999999	3	
B7YZN8	GH02741p1	10.53	1	1	1	33589.066	1	
B7YZQ1	Sterile20-like kinase, isoform F	5.2	8	8	0	37045.8853	8	
B7YZQ7	Inorganic pyrophosphatase	60.0	16	89	0	8833829.43149	82	
B7YZQ9	Neuropeptide-like 1, isoform C	10.27	3	3	1	7050.29996	2	
B7YZV2	Phosphodiesterase	10.49	9	10	0	154668.4748	10	
B7YZX0	Hig-anchoring scaffold protein, isoform G	15.21	21	35	0	921497.73472	31	
B7Z001	Fatty acid synthase	18.78	43	71	0	1364096.3624	67	
B7Z002	Kismet, isoform C	1.2	4	4	1	6352.5234	1	
B7Z005	Drongo, isoform I	13.62	6	7	0	24353.5332	4	
B7Z010	Cappuccino, isoform E	1.95	3	3	0	14350.17145	3	
B7Z060	TBP-associated factor 4, isoform E	7.44	8	8	0	51329.56048	7	
B7Z078	E3 ubiquitin-protein ligase	7.81	3	3	1	31497.7938	3	
B7Z0B2	Uncharacterized protein, isoform E	17.53	7	7	0	70823.63714	7	
B7Z0B9	Farmer, isoform H	1.78	2	5	0	23167.69774	3	
B7Z0C9	GH15104p1	23.16	3	5	3	134839.807	4	
B7Z0E0	Isocitrate dehydrogenase [NADP]	70.35	37	137	0	28579472.334200002	129	
B7Z0M0	FI17308p1	21.31	2	2	1	3511.919	1	
B7Z0N0	Uncharacterized protein, isoform B	6.2	2	2	2	26706.713	2	
B7Z0P8	uridine/cytidine kinase	24.92	7	9	1	277954.2401	8	
B7Z0Q1	inositol-polyphosphate 5-phosphatase	25.36	11	20	3	490744.33988000004	20	
B7Z0T5	Metastasis-associated protein MTA3	5.63	5	6	0	75010.1711	5	
B7Z107	GH09380p1	43.48	4	7	4	395229.519	7	
B7Z126	non-specific serine/threonine protein kinase	1.21	2	2	1	25199.47	1	
B7Z143	Protein interacting with Ttk69 and Sin3A, isoform D	10.32	4	4	0	24726.75836	4	
C0HDP4	MIP05618p	5.36	2	2	0	35091.45	2	
C0PDF4	palmitoyl-protein hydrolase	57.92	9	47	0	2324812.40608	45	
C7LAG1	CoRest, isoform G	6.67	5	5	1	14855.598	4	
C7LAH9	Moesin/ezrin/radixin homolog 1	39.47	31	75	1	2767749.65851	67	
C9QP70	MIP12608p	25.61	4	4	4	29520.283	3	
C9QPE7	Trehalose 6-phosphate phosphatase	43.92	12	27	0	1222172.11475	24	
D0IQJ8	Cysteine string protein, isoform F	32.53	9	12	0	114423.6586	10	
D0UGE6	Tenectin isoform 1	2.31	7	8	7	42077.0293	5	
D0Z756	MIP14966p	31.93	16	55	0	3813765.5138	52	
D1YSG0	Bent, isoform F	4.91	37	40	0	250225.80416	35	
D3DML3	Connector of kinase to AP-1, isoform E	11.75	8	14	0	645680.0440999999	13	
D3DMM0	MIP15702p	23.27	9	24	0	1090537.4266000001	23	
D3DMM4	MIP15217p	36.68	27	74	0	4076484.9117	66	
D3DMP0	Peptide-methionine (R)-S-oxide reductase	29.17	6	10	3	249030.68730000002	10	
D5SHT6	MIP21537p	7.48	3	3	0	13131.4357	2	
E1JGK8	Uncharacterized protein, isoform A	12.94	1	2	1	7354.9511999999995	2	
E1JGL5	Uncharacterized protein, isoform L	76.08	11	38	1	208946.16606999998	6	
E1JGN0	MAP/microtubule affinity-regulating kinase 3	19.46	19	23	0	379210.433	20	
E1JGP2	RIC3 acetylcholine receptor chaperone, isoform N	26.58	10	21	0	344447.3722	20	
E1JGR3	GEO02620p1	24.62	3	4	3	4625.2995	3	
E1JGY6	Hulk, isoform F	16.85	27	41	0	910589.6407999999	40	
E1JH26	Superoxide dismutase [Cu-Zn]	53.41	13	21	1	349805.6996	16	
E1JH43	Deneddylase 1, isoform C	6.83	2	2	0	18819.2406	2	
E1JH79	Myelodysplasia/myeloid leukemia factor, isoform E	7.74	3	3	0	7663.65312	2	
E1JH90	Patronin, isoform F	2.57	4	4	0	63722.5413	4	
E1JHA6	Uninflatable, isoform C	12.98	42	57	0	1504459.827	53	
E1JHE4	long-chain-fatty-acid--CoA ligase	8.45	7	8	0	40390.3021	8	
